NetID,Classification,StudentSchoolName
HXL100382,Freshmen,School of Natural Sciences and Mathematics
FXT487074,Senior,School of Natural Sciences and Mathematics
AXE310073,Senior,School of Natural Sciences and Mathematics
LXS744697,Junior,School of Natural Sciences and Mathematics
MXL209597,Junior,School of Natural Sciences and Mathematics
MXF661149,Junior,School of Natural Sciences and Mathematics
PXA990471,Sophomore,School of Natural Sciences and Mathematics
PXC193459,Sophomore,School of Natural Sciences and Mathematics
GXM350890,Sophomore,School of Natural Sciences and Mathematics
JXG363429,Junior,School of Natural Sciences and Mathematics
CXD912239,Sophomore,School of Natural Sciences and Mathematics
DXS484111,Freshmen,School of Natural Sciences and Mathematics
DXR102233,Junior,School of Natural Sciences and Mathematics
JXL672124,Freshmen,School of Natural Sciences and Mathematics
BXR643398,Freshmen,School of Natural Sciences and Mathematics
TXN988907,Freshmen,School of Natural Sciences and Mathematics
DXK640794,Sophomore,School of Natural Sciences and Mathematics
AXM407117,Senior,School of Natural Sciences and Mathematics
SXG230470,Sophomore,School of Natural Sciences and Mathematics
WXL693535,Senior,School of Natural Sciences and Mathematics
PXE535126,Junior,School of Natural Sciences and Mathematics
JXS466829,Junior,School of Natural Sciences and Mathematics
YXB144999,Freshmen,School of Natural Sciences and Mathematics
GXT442716,Junior,School of Natural Sciences and Mathematics
CXV360536,Freshmen,School of Natural Sciences and Mathematics
JXB345130,Junior,School of Natural Sciences and Mathematics
FXW128407,Freshmen,School of Natural Sciences and Mathematics
LXP583553,Junior,School of Natural Sciences and Mathematics
TXK820933,Sophomore,School of Natural Sciences and Mathematics
JXL460978,Senior,School of Natural Sciences and Mathematics
GXK237660,Junior,School of Natural Sciences and Mathematics
RXB880602,Senior,School of Natural Sciences and Mathematics
DXL442339,Junior,School of Natural Sciences and Mathematics
CXV448151,Junior,School of Natural Sciences and Mathematics
RXM483484,Senior,School of Natural Sciences and Mathematics
EXA616142,Freshmen,School of Natural Sciences and Mathematics
DXH968233,Senior,School of Natural Sciences and Mathematics
CXB163400,Freshmen,School of Natural Sciences and Mathematics
VXB358810,Freshmen,School of Natural Sciences and Mathematics
HXR119034,Senior,School of Natural Sciences and Mathematics
AXP934506,Sophomore,School of Natural Sciences and Mathematics
GXM814034,Freshmen,School of Natural Sciences and Mathematics
CXO851913,Freshmen,School of Natural Sciences and Mathematics
EXG573052,Freshmen,School of Natural Sciences and Mathematics
NXH298702,Freshmen,School of Natural Sciences and Mathematics
RXM742326,Sophomore,School of Natural Sciences and Mathematics
NXP112906,Sophomore,School of Natural Sciences and Mathematics
YXC174012,Sophomore,School of Natural Sciences and Mathematics
LXM864814,Senior,School of Natural Sciences and Mathematics
WXR478982,Sophomore,School of Natural Sciences and Mathematics
KXR869297,Freshmen,School of Natural Sciences and Mathematics
PXS352759,Freshmen,School of Natural Sciences and Mathematics
GXH301054,Senior,School of Natural Sciences and Mathematics
TXL800290,Senior,School of Natural Sciences and Mathematics
SXJ877412,Senior,School of Natural Sciences and Mathematics
RXL780915,Sophomore,School of Natural Sciences and Mathematics
MXI729200,Junior,School of Natural Sciences and Mathematics
YXR898394,Junior,School of Natural Sciences and Mathematics
PXM737843,Senior,School of Natural Sciences and Mathematics
RXM720583,Freshmen,School of Natural Sciences and Mathematics
DXJ539764,Junior,School of Natural Sciences and Mathematics
RXC524911,Senior,School of Natural Sciences and Mathematics
MXS256775,Junior,School of Natural Sciences and Mathematics
MXC594185,Senior,School of Natural Sciences and Mathematics
EXG777305,Sophomore,School of Natural Sciences and Mathematics
LXL143303,Sophomore,School of Natural Sciences and Mathematics
HXT658822,Senior,School of Natural Sciences and Mathematics
LXW404264,Junior,School of Natural Sciences and Mathematics
DXM667721,Freshmen,School of Natural Sciences and Mathematics
BXB298016,Sophomore,School of Natural Sciences and Mathematics
GXP819057,Freshmen,School of Natural Sciences and Mathematics
IXL549506,Junior,School of Natural Sciences and Mathematics
KXC701155,Sophomore,School of Natural Sciences and Mathematics
CXF909706,Senior,School of Natural Sciences and Mathematics
JXR180592,Sophomore,School of Natural Sciences and Mathematics
OXR764083,Junior,School of Natural Sciences and Mathematics
MXS589513,Freshmen,School of Natural Sciences and Mathematics
TXM807402,Freshmen,School of Natural Sciences and Mathematics
AXC407521,Freshmen,School of Natural Sciences and Mathematics
NXF129461,Junior,School of Natural Sciences and Mathematics
WXF584154,Junior,School of Natural Sciences and Mathematics
OXL871777,Freshmen,School of Natural Sciences and Mathematics
CXW206649,Sophomore,School of Natural Sciences and Mathematics
AXL858138,Sophomore,School of Natural Sciences and Mathematics
DXD448533,Sophomore,School of Natural Sciences and Mathematics
LXH584302,Senior,School of Natural Sciences and Mathematics
DXP315768,Freshmen,School of Natural Sciences and Mathematics
AXD815364,Sophomore,School of Natural Sciences and Mathematics
EXL587145,Senior,School of Natural Sciences and Mathematics
AXT799312,Senior,School of Natural Sciences and Mathematics
SXW597224,Senior,School of Natural Sciences and Mathematics
CXC108566,Freshmen,School of Natural Sciences and Mathematics
TXH295395,Freshmen,School of Natural Sciences and Mathematics
GXB538508,Junior,School of Natural Sciences and Mathematics
RXC601892,Freshmen,School of Natural Sciences and Mathematics
EXG816818,Junior,School of Natural Sciences and Mathematics
RXF974052,Freshmen,School of Natural Sciences and Mathematics
AXR190691,Senior,School of Natural Sciences and Mathematics
PXG354152,Junior,School of Natural Sciences and Mathematics
AXB721183,Junior,School of Natural Sciences and Mathematics
RXL223954,Freshmen,School of Natural Sciences and Mathematics
DXV805270,Junior,School of Natural Sciences and Mathematics
NXG392624,Junior,School of Natural Sciences and Mathematics
DXL433537,Junior,School of Natural Sciences and Mathematics
DXS270833,Freshmen,School of Natural Sciences and Mathematics
KXP154510,Senior,School of Natural Sciences and Mathematics
DXG275813,Freshmen,School of Natural Sciences and Mathematics
TXS762659,Freshmen,School of Natural Sciences and Mathematics
SXK156887,Freshmen,School of Natural Sciences and Mathematics
TXM684197,Sophomore,School of Natural Sciences and Mathematics
AXP848231,Freshmen,School of Natural Sciences and Mathematics
CXJ869404,Senior,School of Natural Sciences and Mathematics
BXB710063,Sophomore,School of Natural Sciences and Mathematics
KXH581104,Freshmen,School of Natural Sciences and Mathematics
LXS575185,Junior,School of Natural Sciences and Mathematics
AXH396744,Senior,School of Natural Sciences and Mathematics
YXW132706,Sophomore,School of Natural Sciences and Mathematics
RXM593827,Freshmen,School of Natural Sciences and Mathematics
WXT944996,Senior,School of Natural Sciences and Mathematics
BXB105340,Senior,School of Natural Sciences and Mathematics
MXW566929,Senior,School of Natural Sciences and Mathematics
SXA126197,Sophomore,School of Natural Sciences and Mathematics
EXA888051,Freshmen,School of Natural Sciences and Mathematics
CXP793296,Senior,School of Natural Sciences and Mathematics
KXB317541,Junior,School of Natural Sciences and Mathematics
GXE320231,Senior,School of Natural Sciences and Mathematics
NXR512064,Senior,School of Natural Sciences and Mathematics
LXC653980,Freshmen,School of Natural Sciences and Mathematics
WXE611753,Junior,School of Natural Sciences and Mathematics
JXO868035,Junior,School of Natural Sciences and Mathematics
JXM714353,Sophomore,School of Natural Sciences and Mathematics
RXT260133,Junior,School of Natural Sciences and Mathematics
CXC619943,Senior,School of Natural Sciences and Mathematics
CXR507142,Junior,School of Natural Sciences and Mathematics
LXG441946,Senior,School of Natural Sciences and Mathematics
GXM764021,Freshmen,School of Natural Sciences and Mathematics
SXG892724,Freshmen,School of Natural Sciences and Mathematics
JXK921628,Senior,School of Natural Sciences and Mathematics
KXP577226,Senior,School of Natural Sciences and Mathematics
BXD491414,Freshmen,School of Natural Sciences and Mathematics
BXS958224,Senior,School of Natural Sciences and Mathematics
MXN514789,Junior,School of Natural Sciences and Mathematics
JXC400301,Junior,School of Natural Sciences and Mathematics
LXS870654,Sophomore,School of Natural Sciences and Mathematics
KXB414527,Sophomore,School of Natural Sciences and Mathematics
MXB774204,Freshmen,School of Natural Sciences and Mathematics
DXC299253,Freshmen,School of Natural Sciences and Mathematics
FXD974816,Junior,School of Natural Sciences and Mathematics
LXC347646,Freshmen,School of Natural Sciences and Mathematics
RXD418547,Senior,School of Natural Sciences and Mathematics
WXP259679,Senior,School of Natural Sciences and Mathematics
LXG642340,Senior,School of Natural Sciences and Mathematics
MXC406043,Sophomore,School of Natural Sciences and Mathematics
EXR737018,Senior,School of Natural Sciences and Mathematics
FXH239201,Freshmen,School of Natural Sciences and Mathematics
FXM323885,Freshmen,School of Natural Sciences and Mathematics
AXH739555,Freshmen,School of Natural Sciences and Mathematics
CXW243078,Senior,School of Natural Sciences and Mathematics
WXG513099,Senior,School of Natural Sciences and Mathematics
FXL908431,Sophomore,School of Natural Sciences and Mathematics
SXB733953,Senior,School of Natural Sciences and Mathematics
TXH684142,Junior,School of Natural Sciences and Mathematics
CXM280903,Sophomore,School of Natural Sciences and Mathematics
HXP360123,Senior,School of Natural Sciences and Mathematics
JXT326226,Junior,School of Natural Sciences and Mathematics
MXP354174,Junior,School of Natural Sciences and Mathematics
MXD935052,Freshmen,School of Natural Sciences and Mathematics
AXB318742,Freshmen,School of Natural Sciences and Mathematics
GXC549274,Sophomore,School of Natural Sciences and Mathematics
NXS612329,Senior,School of Natural Sciences and Mathematics
CXF557246,Freshmen,School of Natural Sciences and Mathematics
AXN884936,Freshmen,School of Natural Sciences and Mathematics
NXO807816,Senior,School of Natural Sciences and Mathematics
MXB803082,Sophomore,School of Natural Sciences and Mathematics
EXY371024,Junior,School of Natural Sciences and Mathematics
RXG722935,Senior,School of Natural Sciences and Mathematics
EXD769955,Senior,School of Natural Sciences and Mathematics
OXC562370,Sophomore,School of Natural Sciences and Mathematics
SXS267971,Senior,School of Natural Sciences and Mathematics
BXC261182,Junior,School of Natural Sciences and Mathematics
JXM614145,Junior,School of Natural Sciences and Mathematics
MXM164142,Freshmen,School of Natural Sciences and Mathematics
RXM347082,Freshmen,School of Natural Sciences and Mathematics
AXN242175,Senior,School of Natural Sciences and Mathematics
JXP293572,Junior,School of Natural Sciences and Mathematics
RXH103988,Senior,School of Natural Sciences and Mathematics
DXC124265,Senior,School of Natural Sciences and Mathematics
GXF629202,Sophomore,School of Natural Sciences and Mathematics
BXS423810,Sophomore,School of Natural Sciences and Mathematics
RXB107466,Sophomore,School of Natural Sciences and Mathematics
SXM785372,Junior,School of Natural Sciences and Mathematics
BXB491962,Junior,School of Natural Sciences and Mathematics
SXP423774,Sophomore,School of Natural Sciences and Mathematics
NXB446433,Sophomore,School of Natural Sciences and Mathematics
BXG181250,Freshmen,School of Natural Sciences and Mathematics
FXW685250,Senior,School of Natural Sciences and Mathematics
DXO335075,Sophomore,School of Natural Sciences and Mathematics
MXC600418,Junior,School of Natural Sciences and Mathematics
BXR102528,Senior,School of Natural Sciences and Mathematics
CXG127537,Junior,School of Natural Sciences and Mathematics
NXF872904,Sophomore,School of Natural Sciences and Mathematics
SXB721239,Junior,School of Natural Sciences and Mathematics
CXM564597,Sophomore,School of Natural Sciences and Mathematics
AXT933257,Junior,School of Natural Sciences and Mathematics
LXK995573,Sophomore,School of Natural Sciences and Mathematics
VXS351861,Senior,School of Natural Sciences and Mathematics
RXD439356,Junior,School of Natural Sciences and Mathematics
AXS537604,Junior,School of Natural Sciences and Mathematics
CXS582943,Senior,School of Natural Sciences and Mathematics
NXB794030,Senior,School of Natural Sciences and Mathematics
MXE797916,Senior,School of Natural Sciences and Mathematics
MXA116184,Freshmen,School of Natural Sciences and Mathematics
RXB793710,Freshmen,School of Natural Sciences and Mathematics
JXB837362,Junior,School of Natural Sciences and Mathematics
TXB924513,Junior,School of Natural Sciences and Mathematics
AXB246561,Sophomore,School of Natural Sciences and Mathematics
JXC145152,Freshmen,School of Natural Sciences and Mathematics
CXB566883,Junior,School of Natural Sciences and Mathematics
PXD825065,Junior,School of Natural Sciences and Mathematics
SXG654474,Sophomore,School of Natural Sciences and Mathematics
FXL460678,Senior,School of Natural Sciences and Mathematics
RXL171710,Junior,School of Natural Sciences and Mathematics
SXG401379,Junior,School of Natural Sciences and Mathematics
SXM969570,Freshmen,School of Natural Sciences and Mathematics
CXC739049,Junior,School of Natural Sciences and Mathematics
NXR881365,Sophomore,School of Natural Sciences and Mathematics
BXE474867,Sophomore,School of Natural Sciences and Mathematics
SXE225470,Junior,School of Natural Sciences and Mathematics
DXD750887,Senior,School of Natural Sciences and Mathematics
JXT697537,Sophomore,School of Natural Sciences and Mathematics
JXI887269,Senior,School of Natural Sciences and Mathematics
CXF693232,Senior,School of Natural Sciences and Mathematics
CXH255240,Senior,School of Natural Sciences and Mathematics
NXL319138,Junior,School of Natural Sciences and Mathematics
KXF499034,Freshmen,School of Natural Sciences and Mathematics
EXS379011,Sophomore,School of Natural Sciences and Mathematics
PXG293501,Sophomore,School of Natural Sciences and Mathematics
DXC732860,Senior,School of Natural Sciences and Mathematics
MXW898796,Senior,School of Natural Sciences and Mathematics
BXD630401,Freshmen,School of Natural Sciences and Mathematics
DXR168981,Freshmen,School of Natural Sciences and Mathematics
MXF725418,Sophomore,School of Natural Sciences and Mathematics
CXB864071,Sophomore,School of Natural Sciences and Mathematics
KXD216814,Junior,School of Natural Sciences and Mathematics
HXN998199,Sophomore,School of Natural Sciences and Mathematics
AXS629189,Sophomore,School of Natural Sciences and Mathematics
EXV572694,Junior,School of Natural Sciences and Mathematics
DXH297237,Junior,School of Natural Sciences and Mathematics
AXL419045,Sophomore,School of Natural Sciences and Mathematics
MXF811441,Senior,School of Natural Sciences and Mathematics
MXL837870,Sophomore,School of Natural Sciences and Mathematics
FXH550195,Junior,School of Natural Sciences and Mathematics
HXH580586,Junior,School of Natural Sciences and Mathematics
DXO683984,Sophomore,School of Natural Sciences and Mathematics
FXB345624,Freshmen,School of Natural Sciences and Mathematics
KXK171712,Freshmen,School of Natural Sciences and Mathematics
MXR273717,Sophomore,School of Natural Sciences and Mathematics
AXC959798,Senior,School of Natural Sciences and Mathematics
FXC145157,Sophomore,School of Natural Sciences and Mathematics
JXM955960,Sophomore,School of Natural Sciences and Mathematics
OXF804673,Junior,School of Natural Sciences and Mathematics
AXT578768,Sophomore,School of Natural Sciences and Mathematics
MXE765427,Junior,School of Natural Sciences and Mathematics
RXP456254,Junior,School of Natural Sciences and Mathematics
LXE101016,Freshmen,School of Natural Sciences and Mathematics
PXS567105,Senior,School of Natural Sciences and Mathematics
CXA723852,Senior,School of Natural Sciences and Mathematics
TXS590353,Senior,School of Natural Sciences and Mathematics
FXG789213,Freshmen,School of Natural Sciences and Mathematics
EXG286688,Senior,School of Natural Sciences and Mathematics
CXD763012,Freshmen,School of Natural Sciences and Mathematics
DXK638947,Junior,School of Natural Sciences and Mathematics
TXB128470,Sophomore,School of Natural Sciences and Mathematics
FXS704192,Senior,School of Natural Sciences and Mathematics
